"stat_name","stat_label","stat_qtr","stat_year","pt_group","qtr_result"
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"County of Residence: Out of State",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"Not a Tri-County Resident",5.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2009,"Tri-County Resident",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"All Patients",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Adams",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Arapahoe",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Denver",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Jefferson",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"County of Residence: Out of State",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"Not a Tri-County Resident",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2010,"Tri-County Resident",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"All Patients",5.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Adams",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Arapahoe",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Denver",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Jefferson",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"Not a Tri-County Resident",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",2,2010,"Tri-County Resident",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"All Patients",4.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Adams",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Arapahoe",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Denver",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Jefferson",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"Not a Tri-County Resident",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",3,2010,"Tri-County Resident",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"All Patients",9.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Adams",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Arapahoe",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Broomfield",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Denver",4.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Jefferson",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"County of Residence: Out of State",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"Not a Tri-County Resident",5.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",4,2010,"Tri-County Resident",4.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"All Patients",3.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Adams",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Arapahoe",2.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Boulder",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Broomfield",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Denver",1.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Douglas",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: El Paso",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Jefferson",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Logan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Morgan",0.00
"Smear-Positive Individuals","Individuals with one or more positive smear results - any type or anatomic source.",1,2011,"County of Residence: Out of State",0.00
